,Client ID,Client tenure year,Client tenure month,Age,Gender,Number of accounts,Balance,Calls 6 months,Log-ons 6 months,Age Group,Tenure Groups
19613,9451729,5,71,20,M,2,36245,2,5,Adult,New
19614,8226609,9,118,30,M,2,98795,4,7,Adult,New
19615,1538798,6,83,63,U,2,52910,2,5,Senior,New
19616,542527,10,125,26,U,2,32431,1,4,Adult,New
19617,7271914,14,171,48,F,2,61984,6,9,Adult,Noob
19618,2881524,2,33,33,U,2,26903,1,4,Adult,New
19619,2413234,7,91,61,U,3,242546,6,9,Senior,New
19620,4846655,28,347,80,M,2,46642,6,9,Senior,Young
19621,8369773,28,347,58,F,3,243227,6,9,Adult,Young
19622,4485581,6,82,63,U,2,106484,4,7,Senior,New
19623,3636219,15,186,18,M,2,36153,0,3,Adult,Noob
19624,3751021,4,57,23,U,3,41135,6,9,Adult,New
19625,4305729,14,168,31,F,2,31907,2,5,Adult,Noob
19626,6199623,15,186,41,M,2,45697,1,4,Adult,Noob
19627,5396257,8,107,55,F,2,66614,2,5,Adult,New
19628,2942468,12,145,44,M,2,44437,0,3,Adult,Noob
19629,5184243,5,67,25,U,2,32358,3,6,Adult,New
19630,7308902,7,89,57,M,2,107213,2,5,Adult,New
19631,8526525,7,86,56,U,2,248580,0,3,Adult,New
19632,8059101,16,197,39,M,2,65621,0,3,Adult,Noob
19633,2939579,6,73,19,U,2,48550,3,6,Adult,New
19634,7821049,12,144,41,M,2,112796,3,6,Adult,Noob
19635,253211,12,146,31,M,2,75274,0,3,Adult,Noob
19636,5251417,13,160,33,M,4,222975,2,5,Adult,Noob
19637,9585598,6,82,27,U,2,48039,0,3,Adult,New
19638,6514196,14,169,48,F,2,50053,5,8,Adult,Noob
19639,2989514,24,294,62,F,2,50063,0,4,Senior,Young
19640,7829676,22,265,38,M,7,99703,5,8,Adult,Young
19641,6575520,21,258,48,M,3,809411,6,9,Adult,Young
19642,8442245,20,244,38,F,3,130351,1,4,Adult,Young
19643,5986882,20,240,41,M,3,32374,4,7,Adult,Young
19644,9770841,18,225,52,F,4,514887,2,5,Adult,Noob
19645,7382665,18,222,68,M,3,243530,3,6,Senior,Noob
19646,6148802,17,215,74,F,2,32119,1,4,Senior,Noob
19647,8166540,7,94,56,U,2,593953,5,8,Adult,New
19648,93370,13,157,34,M,3,94987,5,8,Adult,Noob
19649,4539371,6,82,25,U,2,27914,0,3,Adult,New
19650,238874,15,181,60,F,2,42848,4,7,Adult,Noob
19651,9734167,4,58,69,U,3,88003,3,6,Senior,New
19652,1464469,12,149,30,M,2,24574,6,9,Adult,Noob
19653,982870,9,111,54,F,2,67939,0,3,Adult,New
19654,1353950,3,46,23,U,2,28678,1,4,Adult,New
19655,4063257,26,323,68,M,2,1886150,3,6,Senior,Young
19656,7534275,13,162,39,F,2,82101,3,6,Adult,Noob
19657,9353752,7,94,33,U,3,58191,3,6,Adult,New
19658,5066437,5,70,76,F,2,24501,6,9,Senior,New
19659,17318,16,195,69,M,2,51120,0,3,Senior,Noob
19660,2780782,13,166,35,F,2,46681,1,4,Adult,Noob
19661,7047368,7,94,29,U,2,55185,6,9,Adult,New
19662,7938527,10,129,60,M,2,23986,2,5,Adult,New
19663,7108590,8,97,65,U,2,247256,1,4,Senior,New
19664,4632746,27,328,62,F,2,592485,6,9,Senior,Young
19665,606892,16,195,39,F,2,109016,6,9,Adult,Noob
19666,1570423,3,37,29,U,2,43808,5,8,Adult,New
19667,4793581,8,98,63,U,2,167588,3,6,Senior,New
19668,89108,15,189,44,F,2,156971,3,6,Adult,Noob
19669,2221950,13,157,67,F,2,129593,6,9,Senior,Noob
19670,766981,12,150,69,M,2,333235,6,9,Senior,Noob
19671,6619256,9,115,38,F,2,534244,2,5,Adult,New
19672,9097731,11,140,67,F,2,76861,5,8,Senior,Noob
19673,9810735,11,142,64,F,2,242768,6,9,Senior,Noob
19674,934958,6,74,41,U,3,147640,5,8,Adult,New
19675,7544121,19,236,44,M,2,139319,4,7,Adult,Noob
19676,6089595,8,105,37,M,3,81808,6,9,Adult,New
19677,1990597,29,356,59,M,3,420633,5,8,Adult,Young
19678,1375726,10,131,43,M,2,45989,4,7,Adult,New
19679,9430937,12,150,46,M,2,59445,4,7,Adult,Noob
19680,7209337,4,55,57,U,2,40780,3,6,Adult,New
19681,1316243,7,94,56,U,3,70050,2,5,Adult,New
19682,9900823,9,118,39,M,2,34293,0,3,Adult,New
19683,7405869,6,72,18,U,2,33272,2,5,Adult,New
19684,8237457,6,78,30,U,2,31993,6,9,Adult,New
19685,4380776,5,70,48,F,4,137903,6,9,Adult,New
19686,9049892,24,296,66,F,3,661080,4,7,Senior,Young
19687,697991,23,276,18,U,3,74426,6,9,Adult,Young
19688,354541,22,270,64,F,5,1891940,6,9,Senior,Young
19689,7967581,28,338,57,F,2,139478,2,5,Adult,Young
19690,550099,16,201,44,F,2,57034,5,8,Adult,Noob
19691,4213724,9,111,26,F,3,104796,0,3,Adult,New
19692,8492567,7,85,64,U,3,1260868,6,9,Senior,New
19693,6697776,11,143,60,F,2,78069,2,5,Adult,Noob
19694,8577522,14,170,45,M,3,167865,6,9,Adult,Noob
19695,1756663,15,181,32,M,2,39751,0,3,Adult,Noob
19696,6631849,7,94,57,U,2,35897,4,7,Adult,New
19697,6867006,14,178,62,F,2,361083,3,6,Senior,Noob
19698,4310302,6,81,33,M,2,37370,6,9,Adult,New
19699,6646483,12,154,65,M,2,37923,1,4,Senior,Noob
19700,6377949,9,116,30,F,3,173168,4,7,Adult,New
19701,5905652,6,79,42,U,2,48022,4,7,Adult,New
19702,6683301,5,66,26,U,2,41081,0,3,Adult,New
19703,7105437,5,67,28,U,2,31771,2,5,Adult,New
19704,6036578,6,78,53,U,2,63349,6,9,Adult,New
19705,9641810,8,97,67,U,2,48727,1,5,Senior,New
19706,7391156,6,78,40,U,2,74048,2,5,Adult,New
19707,770147,6,72,58,U,2,53927,1,4,Adult,New
19708,1084969,12,150,58,M,2,39115,2,6,Adult,Noob
19709,6186955,9,108,27,F,2,72756,1,4,Adult,New
19710,6535114,4,58,37,U,2,37598,5,8,Adult,New
19711,342646,22,270,57,M,2,126613,3,6,Adult,Young
19712,5477964,27,332,74,M,2,2180242,6,9,Senior,Young
19713,1678185,6,72,34,U,2,40804,3,6,Adult,New
19714,3380173,16,195,58,F,2,78815,6,9,Adult,Noob
19715,6575568,10,121,85,F,2,41519,2,5,Senior,New
19716,5236006,13,158,33,F,2,59973,0,3,Adult,Noob
19717,8483529,8,106,33,F,2,45085,3,6,Adult,New
19718,6768335,10,130,66,F,2,42613,3,6,Senior,New
19719,4257759,6,81,31,U,2,28836,6,9,Adult,New
19720,8653282,10,120,57,M,2,209283,4,7,Adult,New
19721,1634257,5,64,55,M,2,189961,6,9,Adult,New
19722,3982648,11,142,43,F,2,37749,6,9,Adult,Noob
19723,7729416,8,104,63,F,2,78313,6,9,Senior,New
19724,6983357,12,154,34,M,2,74827,0,3,Adult,Noob
19725,1471147,23,285,61,M,6,1272457,6,9,Senior,Young
19726,8278144,21,261,58,F,2,37851,0,5,Adult,Young
19727,2884295,20,246,48,F,3,59596,6,9,Adult,Young
19728,8828227,20,243,58,F,2,34883,2,5,Adult,Young
19729,7645988,19,230,61,M,3,514014,4,7,Senior,Noob
19730,2565627,8,105,59,M,2,971878,5,9,Adult,New
19731,3945965,6,74,59,U,2,76926,6,9,Adult,New
19732,1575474,15,190,33,M,2,170466,6,9,Adult,Noob
19733,2371126,6,82,60,U,2,119842,5,8,Adult,New
19734,5146201,32,390,61,M,3,87483,6,9,Senior,Experimented
19735,7704702,5,71,21,U,2,33750,2,5,Adult,New
19736,8856130,16,192,46,M,2,101628,3,6,Adult,Noob
19737,882612,6,82,33,U,2,28686,4,7,Adult,New
19738,529710,5,67,27,U,2,29308,4,7,Adult,New
19739,5065361,12,155,42,M,2,131248,3,6,Adult,Noob
19740,6627355,7,85,30,U,2,31887,3,7,Adult,New
19741,8565944,7,94,24,F,2,47146,3,6,Adult,New
19742,6618240,14,179,40,M,2,106219,6,9,Adult,Noob
19743,4788508,12,145,30,M,2,31870,5,8,Adult,Noob
19744,9212950,9,109,32,U,2,62091,4,7,Adult,New
19745,9976102,14,173,51,M,2,286461,1,4,Adult,Noob
19746,9069804,8,103,55,M,2,173413,3,6,Adult,New
19747,8050938,16,201,76,M,3,857143,5,8,Senior,Noob
19748,4142755,12,150,41,F,2,140887,2,5,Adult,Noob
19749,325301,12,155,45,M,2,38355,1,4,Adult,Noob
19750,5059692,11,134,51,M,3,848248,2,5,Adult,Noob
19751,2379892,21,253,63,M,2,47624,0,3,Senior,Young
19752,6762636,4,58,57,U,2,275724,0,3,Adult,New
19753,8689349,10,128,59,M,2,70336,3,6,Adult,New
19754,4003380,5,66,31,M,2,96620,5,8,Adult,New
19755,6826141,14,178,73,F,2,31221,2,5,Senior,Noob
19756,4564948,8,106,23,M,2,37451,0,3,Adult,New
19757,7221996,12,151,73,M,2,203281,2,5,Senior,Noob
19758,372780,6,74,36,U,3,110182,6,9,Adult,New
19759,6238820,15,189,66,M,2,251472,4,7,Senior,Noob
19760,9047674,26,315,52,F,2,122506,2,5,Adult,Young
19761,3027315,5,71,32,F,2,25306,0,3,Adult,New
19762,1512573,5,68,33,F,2,50038,0,3,Adult,New
19763,7871443,6,79,36,U,2,34519,1,4,Adult,New
19764,2519329,8,107,62,F,2,269902,6,9,Senior,New
19765,2496332,5,67,52,M,2,107002,1,4,Adult,New
19766,889271,13,166,62,M,2,70345,3,6,Senior,Noob
19767,6776216,6,74,52,U,2,40927,0,3,Adult,New
19768,4470019,9,108,60,F,2,37371,4,7,Adult,New
19769,8984082,6,73,50,U,2,38908,4,7,Adult,New
19770,4697196,14,169,19,M,3,58048,5,8,Adult,Noob
19771,8378262,15,189,52,F,3,83233,4,7,Adult,Noob
19772,5227926,5,70,49,U,2,30325,3,6,Adult,New
19773,3837966,25,305,22,M,2,46466,0,3,Adult,Young
19774,9313825,25,303,51,F,3,1067514,6,9,Adult,Young
19775,7630153,24,293,55,F,2,46030,0,3,Adult,Young
19776,3624125,23,287,52,F,3,104027,5,8,Adult,Young
19777,5807332,23,276,58,U,2,36233,4,7,Adult,Young
19778,7685279,21,254,68,M,3,91786,5,8,Senior,Young
19779,9059099,20,242,24,F,2,25599,6,9,Adult,Young
19780,6291449,17,213,18,F,2,25747,3,6,Adult,Noob
19781,5959013,16,202,45,M,3,110985,4,7,Adult,Noob
19782,6407166,9,118,27,M,3,189917,2,5,Adult,New
19783,2753459,11,139,27,M,2,34323,1,4,Adult,Noob
19784,3201404,7,94,25,U,2,75637,6,9,Adult,New
19785,6081543,4,59,56,U,2,40457,0,3,Adult,New
19786,2012466,12,149,52,F,2,107184,4,7,Adult,Noob
19787,5275476,10,120,49,F,2,83220,1,4,Adult,New
19788,739194,7,88,38,U,2,118902,1,4,Adult,New
19789,5590523,6,81,66,U,2,200044,6,9,Senior,New
19790,1128550,20,244,41,U,2,494312,5,8,Adult,Young
19791,6177495,6,74,38,M,3,114192,6,9,Adult,New
19792,6554745,8,107,44,F,2,50378,3,6,Adult,New
19793,2222307,11,139,42,M,2,239018,2,5,Adult,Noob
19794,6160798,13,157,48,F,2,31157,4,7,Adult,Noob
19795,6517761,7,85,63,U,2,170143,2,5,Senior,New
19796,1512070,6,75,37,U,2,82030,6,9,Adult,New
19797,4351762,3,39,61,U,2,77999,6,9,Senior,New
19798,4327573,13,167,54,M,2,151436,6,9,Adult,Noob
19799,3728457,9,110,65,M,2,632015,6,9,Senior,New
19800,9527937,9,112,38,F,2,115828,5,8,Adult,New
19801,3359228,12,145,49,U,5,390240,1,8,Adult,Noob
19802,2822730,5,70,29,M,3,50572,5,8,Adult,New
19803,8765304,10,131,43,F,2,61209,0,3,Adult,New
19804,7830918,6,82,24,U,2,37149,6,9,Adult,New
19805,2719803,6,77,36,U,2,265164,3,6,Adult,New
19806,4315157,5,70,45,U,2,57770,0,3,Adult,New
19807,5461564,5,69,60,U,2,87167,3,6,Adult,New
19808,1497256,11,142,29,M,3,148857,6,9,Adult,Noob
19809,3606469,15,184,29,U,3,57515,2,5,Adult,Noob
19810,2650217,6,72,35,U,2,38653,3,6,Adult,New
19811,1481056,12,150,43,M,2,121841,1,4,Adult,Noob
19812,2654807,16,192,51,F,2,107169,3,6,Adult,Noob
19813,7292471,14,179,64,M,2,109046,6,9,Senior,Noob
19814,8546353,12,151,61,M,2,96815,6,9,Senior,Noob
19815,4668474,9,116,59,F,2,47269,1,4,Adult,New
19816,3365267,12,154,74,F,2,86555,2,5,Senior,Noob
19817,3760829,10,129,49,F,2,215121,6,9,Adult,New
19818,5241540,24,293,60,M,2,143371,1,4,Adult,Young
19819,7225653,24,289,75,F,4,63932,3,6,Senior,Young
19820,2644182,23,285,52,F,4,446386,5,8,Adult,Young
19821,9829438,23,282,50,M,3,1808476,6,9,Adult,Young
19822,1865475,23,278,21,M,2,46289,0,3,Adult,Young
19823,2058346,22,270,21,F,3,219491,6,9,Adult,Young
19824,2828426,21,260,45,F,3,69872,3,6,Adult,Young
19825,6144296,21,259,64,M,3,500546,3,6,Senior,Young
19826,8257990,21,253,50,M,3,1739282,6,9,Adult,Young
19827,6917138,20,251,55,F,2,249961,6,9,Adult,Young
19828,1520551,19,238,39,F,3,44963,0,3,Adult,Noob
19829,257259,19,233,29,M,2,69284,1,4,Adult,Noob
19830,7663280,19,230,42,M,2,34701,4,7,Adult,Noob
19831,2189824,18,221,34,F,2,74984,0,3,Adult,Noob
19832,5747614,15,180,35,M,2,44457,2,5,Adult,Noob
19833,1130281,35,431,67,M,2,95657,4,8,Senior,Experimented
19834,3845071,17,208,37,F,2,68324,6,9,Adult,Noob
19835,3501299,7,87,64,U,2,166280,3,6,Senior,New
19836,2296131,15,182,55,M,2,33801,6,9,Adult,Noob
19837,4681498,10,130,24,F,2,29302,2,5,Adult,New
19838,6694635,5,70,46,U,2,44901,2,5,Adult,New
19839,1238090,8,100,39,M,2,25397,1,4,Adult,New
19840,1454516,38,464,33,F,2,280224,1,4,Adult,Experimented
19841,775843,6,76,27,U,4,64770,4,7,Adult,New
19842,3571495,4,55,54,U,2,37481,1,4,Adult,New
19843,7920313,13,164,26,M,2,32763,3,6,Adult,Noob
19844,8587434,12,151,45,F,2,63011,0,3,Adult,Noob
19845,1091725,10,129,33,M,2,37472,6,9,Adult,New
19846,1424457,12,155,74,M,2,1497274,0,3,Senior,Noob
19847,1292630,13,166,39,F,2,89627,3,6,Adult,Noob
19848,9716767,7,85,24,U,2,45101,6,9,Adult,New
19849,9198877,14,169,69,U,2,39414,0,3,Senior,Noob
19850,3235286,22,269,64,M,4,543480,1,4,Senior,Young
19851,3930392,10,124,43,M,2,74572,0,3,Adult,New
19852,2990592,8,99,48,U,2,34768,0,3,Adult,New
19853,1685349,14,176,34,F,2,42087,4,7,Adult,Noob
19854,3207103,6,82,43,U,3,126404,1,4,Adult,New
19855,1362308,14,169,35,M,2,30640,1,4,Adult,Noob
19856,4770721,16,194,55,M,2,43998,1,4,Adult,Noob
19857,7226583,15,185,38,M,2,43022,0,3,Adult,Noob
19858,1346799,4,56,64,U,2,89023,0,3,Senior,New
19859,1784749,4,58,52,F,2,213666,1,4,Adult,New
19860,8842749,8,96,48,U,2,48929,6,9,Adult,New
19861,5055040,4,57,64,U,2,99810,2,5,Senior,New
19862,4172990,11,136,42,F,2,141805,0,3,Adult,Noob
19863,3482718,26,317,68,M,3,350484,0,3,Senior,Young
19864,3498908,15,191,62,F,2,300775,6,9,Senior,Noob
19865,3999608,7,89,87,F,2,51859,6,9,Senior,New
19866,9652446,14,173,51,F,2,53891,1,4,Adult,Noob
19867,7486083,7,90,49,U,2,880869,6,9,Adult,New
19868,2058253,4,59,42,M,2,60949,1,4,Adult,New
19869,7404361,8,106,50,M,2,100893,0,3,Adult,New
19870,6479358,7,85,26,U,2,30269,4,7,Adult,New
19871,2500988,5,66,71,M,2,303233,0,3,Senior,New
19872,4702614,12,144,67,M,2,287129,6,9,Senior,Noob
19873,7673842,24,296,51,M,2,616895,5,8,Adult,Young
19874,6160544,23,283,70,F,2,175077,5,8,Senior,Young
19875,9388092,21,257,63,F,2,51997,0,3,Senior,Young
19876,4889751,20,247,54,F,3,133918,1,4,Adult,Young
19877,3942363,20,241,23,M,2,75045,2,5,Adult,Young
19878,6228965,19,236,31,M,3,37334,2,5,Adult,Noob
19879,7960156,19,228,68,F,5,234294,6,9,Senior,Noob
19880,7714175,17,214,20,U,3,112536,6,9,Adult,Noob
19881,3277379,11,136,28,M,2,58492,4,7,Adult,Noob
19882,7205421,7,85,67,U,2,89716,6,9,Senior,New
19883,5884133,6,81,27,U,3,31043,0,3,Adult,New
19884,98248,6,83,60,U,2,262612,6,9,Adult,New
19885,9667867,6,73,33,U,2,66540,4,7,Adult,New
19886,4703812,6,79,31,U,2,32686,6,9,Adult,New
19887,3999004,12,154,32,F,2,48413,6,9,Adult,Noob
19888,8204700,13,166,54,M,2,46251,3,6,Adult,Noob
19889,7914173,6,74,20,U,2,27188,1,4,Adult,New
19890,2910449,5,63,25,U,2,105269,5,8,Adult,New
19891,922832,39,473,71,M,3,2392409,4,8,Senior,Experimented
19892,1125026,8,96,47,U,2,42174,2,5,Adult,New
19893,1550378,14,174,40,M,2,93923,1,4,Adult,Noob
19894,5412643,11,139,66,F,2,92168,4,7,Senior,Noob
19895,9904782,26,312,81,F,2,141050,1,4,Senior,Young
19896,6704362,14,175,59,F,2,53278,2,5,Adult,Noob
19897,6708135,5,69,33,M,3,235663,4,7,Adult,New
19898,6293657,5,71,30,U,2,36205,1,4,Adult,New
19899,8446876,14,169,59,F,2,38765,1,4,Adult,Noob
19900,4280545,5,69,67,U,2,67619,6,9,Senior,New
19901,591020,14,170,29,M,2,107085,2,5,Adult,Noob
19902,9092651,9,118,43,F,2,125430,5,8,Adult,New
19903,9932773,10,129,62,F,2,38798,0,3,Senior,New
19904,7897094,27,328,32,F,2,74287,6,9,Adult,Young
19905,1848189,13,166,27,U,2,53456,3,6,Adult,Noob
19906,7509627,9,108,53,F,2,66262,3,6,Adult,New
19907,8643140,15,189,77,F,2,244284,3,6,Senior,Noob
19908,58676,4,58,51,F,2,42749,0,3,Adult,New
19909,5475466,15,189,21,M,3,46728,1,4,Adult,Noob
19910,3436674,6,72,42,U,3,56427,6,9,Adult,New
19911,2544704,16,199,31,M,2,137955,0,3,Adult,Noob
19912,3933525,12,147,66,F,2,25150,0,3,Senior,Noob
19913,7891885,12,147,53,F,2,42995,0,3,Adult,Noob
19914,7016465,6,75,61,U,2,172374,2,5,Senior,New
19915,9117582,4,58,27,U,2,37650,1,4,Adult,New
19916,1612789,8,104,39,F,2,40479,0,3,Adult,New
19917,5890737,13,161,36,F,2,105834,5,8,Adult,Noob
19918,263177,7,90,56,U,2,132550,1,4,Adult,New
19919,3205096,25,306,58,M,2,38704,0,3,Adult,Young
19920,9419417,25,306,35,M,3,148963,4,7,Adult,Young
19921,5013337,24,288,54,F,3,53823,3,6,Adult,Young
19922,8978031,23,282,56,M,2,572707,6,9,Adult,Young
19923,7161415,21,257,61,M,2,129728,6,9,Senior,Young
19924,7956471,20,248,60,F,2,51923,3,6,Adult,Young
19925,3649022,20,241,24,M,2,205297,6,9,Adult,Young
19926,4933317,19,239,32,F,3,161920,6,9,Adult,Noob
19927,7821194,15,188,20,M,3,45679,4,7,Adult,Noob
19928,6902036,21,253,64,M,2,618902,2,5,Senior,Young
19929,6802120,4,56,70,F,2,222870,2,5,Senior,New
19930,2324981,7,86,22,U,3,71370,1,4,Adult,New
19931,6747431,10,131,41,F,2,70110,0,4,Adult,New
19932,627897,28,336,48,M,2,30791,2,5,Adult,Young
19933,3238375,3,46,21,M,2,25474,5,8,Adult,New
19934,8500861,6,74,25,U,2,33883,6,9,Adult,New
19935,3210525,7,94,32,U,2,42854,1,4,Adult,New
19936,1501027,10,131,35,F,2,96951,6,9,Adult,New
19937,1093520,9,108,25,M,2,39180,3,6,Adult,New
19938,1465625,10,128,65,F,2,81891,6,9,Senior,New
19939,8879065,6,72,45,U,3,543745,3,7,Adult,New
19940,9529396,6,72,24,U,3,34027,0,3,Adult,New
19941,2485176,32,394,57,M,3,440521,5,9,Adult,Experimented
19942,2503558,14,179,63,F,2,27355,5,8,Senior,Noob
19943,3842780,4,57,29,U,2,45837,6,9,Adult,New
19944,3894548,7,94,49,U,2,32379,0,3,Adult,New
19945,910415,4,56,60,U,2,31498,4,7,Adult,New
19946,1577727,15,188,53,F,2,204112,2,5,Adult,Noob
19947,1955277,8,103,28,U,3,42070,4,7,Adult,New
19948,38340,6,78,38,U,2,55491,2,5,Adult,New
19949,2717283,6,76,21,U,3,54287,1,4,Adult,New
19950,395988,8,104,60,M,2,81475,6,9,Adult,New
19951,7556563,27,335,78,F,2,224991,1,4,Senior,Young
19952,8038699,12,150,33,M,2,32439,2,5,Adult,Noob
19953,6309891,8,107,35,F,2,59354,2,5,Adult,New
19954,5449968,21,253,57,M,3,58294,5,9,Adult,Young
19955,7181488,28,344,58,M,3,2528306,4,7,Adult,Young
19956,3933965,24,299,55,M,2,287033,0,3,Adult,Young
19957,6787999,13,156,67,F,2,31216,1,4,Senior,Noob
19958,7932951,28,337,56,F,3,107769,2,5,Adult,Young
19959,6583508,10,126,30,F,2,32858,0,3,Adult,New
19960,6454945,14,179,64,M,2,171085,6,9,Senior,Noob
19961,5284364,6,72,45,U,2,49123,5,8,Adult,New
19962,9159526,6,78,24,U,2,29663,3,6,Adult,New
19963,1247526,7,95,60,U,2,48415,6,9,Adult,New
19964,4060581,13,158,40,M,2,86293,4,7,Adult,Noob
19965,2529944,13,167,45,F,2,24084,6,9,Adult,Noob
19966,8649227,9,116,67,F,2,88660,1,4,Senior,New
19967,6269285,16,196,43,F,2,339483,0,3,Adult,Noob
19968,5147910,4,58,54,U,2,25993,0,3,Adult,New
19969,4152899,7,92,32,U,2,67100,3,6,Adult,New
19970,4869262,5,70,32,U,2,57520,1,4,Adult,New
19971,4117938,5,65,29,U,2,47821,6,9,Adult,New
19972,8919311,21,253,49,M,2,27772,4,7,Adult,Young
19973,5974043,4,58,46,U,2,48088,3,6,Adult,New
19974,7308546,16,193,29,M,2,66329,6,9,Adult,Noob
19975,864116,7,87,63,U,2,81901,2,5,Senior,New
19976,5564018,6,77,30,U,2,52570,1,4,Adult,New
19977,4020479,5,62,50,F,2,141230,1,4,Adult,New
19978,6415042,10,125,77,M,3,373439,2,5,Senior,New
19979,5741247,7,85,94,U,2,950793,4,7,Senior,New
19980,8924772,13,165,29,M,3,63956,4,7,Adult,Noob
19981,2350690,4,59,28,U,4,37184,5,8,Adult,New
19982,6654261,12,144,30,F,3,122311,5,8,Adult,Noob
19983,7063037,33,406,32,M,3,34297,2,5,Adult,Experimented
19984,8455042,10,130,32,F,2,80054,0,3,Adult,New
19985,8988638,9,118,68,F,2,54953,2,5,Senior,New
19986,6701380,4,59,71,U,2,34196,3,6,Senior,New
19987,4170615,10,131,60,F,2,47417,2,5,Adult,New
19988,4510805,25,306,63,F,2,37918,2,8,Senior,Young
19989,4746025,23,285,46,F,2,41068,6,9,Adult,Young
19990,9649593,23,283,67,M,2,116231,0,3,Senior,Young
19991,6317332,21,259,46,M,3,162412,6,9,Adult,Young
19992,3474098,7,90,69,U,2,493837,4,7,Senior,New
19993,2121101,18,221,57,M,3,139629,3,6,Adult,Noob
19994,8863351,4,58,25,U,3,44120,4,7,Adult,New
19995,744915,13,156,36,M,2,46120,1,4,Adult,Noob
19996,7707869,6,80,25,U,3,184171,6,9,Adult,New
19997,696176,4,56,28,U,2,32252,4,7,Adult,New
19998,5712194,8,96,35,U,3,143267,0,4,Adult,New
19999,6466137,15,189,49,M,2,468981,6,9,Adult,Noob
20000,1922378,26,322,45,M,2,61545,0,3,Adult,Young
20001,8459841,8,97,30,U,2,41020,0,3,Adult,New
20002,4727053,26,317,46,F,2,104623,6,9,Adult,Young
20003,5689853,27,332,62,M,2,193129,0,3,Senior,Young
20004,2849164,10,130,61,F,2,45414,0,3,Senior,New
20005,7239215,10,120,30,F,2,99724,3,6,Adult,New
20006,352713,12,154,33,M,2,87468,4,7,Adult,Noob
20007,9729013,13,167,50,F,2,25369,2,5,Adult,Noob
20008,7657181,6,83,40,U,2,83702,3,6,Adult,New
20009,6652997,5,67,30,U,2,64595,2,5,Adult,New
20010,101143,9,112,68,M,2,56628,4,7,Senior,New
20011,2172278,9,108,71,F,2,39844,1,4,Senior,New
20012,8648392,8,105,57,F,2,38422,0,3,Adult,New
20013,4808932,13,163,34,F,3,2614563,4,7,Adult,Noob
20014,5250931,6,81,50,U,2,654841,4,7,Adult,New
20015,9019969,15,188,76,M,2,344297,5,8,Senior,Noob
20016,8092909,5,67,47,U,2,89789,3,7,Adult,New
20017,3876565,12,146,45,F,2,30977,2,5,Adult,Noob
20018,8270123,6,73,29,U,2,56977,6,9,Adult,New
20019,3961269,7,95,62,U,2,75427,6,9,Senior,New
20020,6164570,23,287,71,M,3,102026,6,9,Senior,Young
20021,7082842,11,140,42,M,2,46876,3,6,Adult,Noob
20022,8429054,23,286,57,M,2,347626,4,7,Adult,Young
20023,4952622,9,114,62,F,2,65479,2,5,Senior,New
20024,8463084,28,342,51,F,3,983771,3,6,Adult,Young
20025,2730048,7,93,67,U,2,94892,3,6,Senior,New
20026,9262413,7,86,52,U,2,31875,1,4,Adult,New
20027,5057465,5,64,37,U,2,33743,2,5,Adult,New
20028,4772286,24,293,30,F,2,42461,2,5,Adult,Young
20029,3173811,4,59,35,U,2,38880,0,3,Adult,New
20030,8216174,12,154,61,M,2,116661,0,3,Senior,Noob
20031,4234389,4,56,66,F,2,80507,4,7,Senior,New
20032,2209005,11,132,43,F,2,59195,0,3,Adult,Noob
20033,3783667,24,294,55,F,5,422598,4,7,Adult,Young
20034,9331129,23,281,39,M,2,74968,6,9,Adult,Young
20035,5341464,23,277,18,M,2,26909,1,4,Adult,Young
20036,374835,17,215,37,M,2,103624,4,7,Adult,Noob
20037,8408800,17,215,45,M,2,35206,0,3,Adult,Noob
20038,6377119,9,113,69,F,2,95358,1,4,Senior,New
20039,1131259,4,49,28,U,2,44403,6,9,Adult,New
20040,9713872,15,188,62,F,2,115108,6,9,Senior,Noob
20041,5692800,13,162,30,F,2,123098,1,4,Adult,Noob
20042,7828347,11,136,78,F,2,73642,2,5,Senior,Noob
20043,6092861,33,407,59,M,3,104610,3,6,Adult,Experimented
20044,6768904,15,190,59,U,3,322368,3,6,Adult,Noob
20045,6543959,5,66,29,U,2,49469,1,4,Adult,New
20046,4713503,11,143,63,F,2,115945,2,5,Senior,Noob
20047,670729,17,213,72,M,3,1130171,6,9,Senior,Noob
20048,3414698,4,56,34,U,2,35811,0,3,Adult,New
20049,8197609,5,70,23,M,2,28757,0,3,Adult,New
20050,1142370,6,74,57,F,2,63173,1,4,Adult,New
20051,7449202,15,191,68,M,2,69954,5,8,Senior,Noob
20052,5981721,11,140,28,M,2,31600,5,8,Adult,Noob
20053,219882,15,188,38,M,2,65007,5,8,Adult,Noob
20054,9659405,10,128,67,F,2,46154,0,3,Senior,New
20055,44216,16,196,44,M,2,79616,6,9,Adult,Noob
20056,4371805,16,193,51,M,2,670966,6,9,Adult,Noob
20057,6942071,14,175,43,F,2,33331,2,6,Adult,Noob
20058,4257470,4,59,43,U,2,27738,2,5,Adult,New
20059,6840168,16,194,72,F,2,172830,1,4,Senior,Noob
20060,7560401,12,155,49,M,2,98388,1,4,Adult,Noob
20061,7235377,4,59,53,U,2,47535,2,5,Adult,New
20062,6683623,6,79,25,U,2,33662,1,4,Adult,New
20063,3317334,11,137,33,M,2,70662,6,9,Adult,Noob
20064,382202,14,179,58,F,2,142690,3,6,Adult,Noob
